hospital_id,code,code_type,cdm_code,rev_code,description,gross_charge,discounted_cash,setting
san_ramon,86638,CPT,7256541,300,Q FEVER AB,13.64,10.23,both
san_ramon,78835,CPT,5208834,340,QUAN MEASURE SNGL AREA,1160.0,870.0,both
san_ramon,,,5310371,250,QUETIAPINE 100MG TB,89.0,66.75,both
san_ramon,,,5310371,637,QUETIAPINE 100MG TB,89.0,66.75,both
san_ramon,,,5310370,250,QUETIAPINE 25MG TB,53.0,39.75,both
san_ramon,,,5310370,637,QUETIAPINE 25MG TB,53.0,39.75,both
san_ramon,90375,CPT,5323970,250,RABIES IG IM/SC 150U IJ,2361.0,1770.75,both
san_ramon,90375,CPT,5323970,636,RABIES IG IM/SC 150U IJ,2361.0,1770.75,both
san_ramon,90675,CPT,5323974,250,RABIES VACCINE IM IJ,2619.0,1964.25,both
san_ramon,90675,CPT,5323974,636,RABIES VACCINE IM IJ,2619.0,1964.25,both
san_ramon,70370,CPT,4900370,320,RAD EXM PHARYNX/LARYNX,510.0,382.5,both
san_ramon,,,5310487,250,RALOXIFENE 60MG TB,89.0,66.75,both
san_ramon,,,5310487,637,RALOXIFENE 60MG TB,89.0,66.75,both
san_ramon,,,5310519,250,RANOLAZINE 500MG SPRK CP,62.0,46.5,both
san_ramon,,,5310519,637,RANOLAZINE 500MG SPRK CP,62.0,46.5,both
san_ramon,,,5310520,250,RANOLAZINE 500MG XR TB,80.0,60.0,both
san_ramon,,,5310520,637,RANOLAZINE 500MG XR TB,80.0,60.0,both
san_ramon,,,5310525,250,RASAGILINE 1MG TB,246.0,184.5,both
san_ramon,,,5310525,637,RASAGILINE 1MG TB,246.0,184.5,both
san_ramon,,,5323996,250,RASBURICASE PER .5MG IJ,1928.0,1446.0,both
san_ramon,,,5323996,636,RASBURICASE PER .5MG IJ,1928.0,1446.0,both
san_ramon,,,9970001,990,RATE ADJUSTMENT - ATB,0.01,0.01,both
san_ramon,86905,CPT,4106095,300,RBC AG EXCPT ABO/RHO EA,1867.0,1400.25,both
san_ramon,86905,CPT,4156095,300,RBC AG EXCPT ABO/RHO EA,325.0,243.75,both
san_ramon,86905,CPT,7036095,300,RBC AG EXCPT ABO/RHO EA,43.0,32.25,both
san_ramon,86860,CPT,7036019,300,RBC ANTIBDY ELUTION EACH,61.2,45.9,both
san_ramon,86850,CPT,4106016,300,RBC ANTIBODIES SCREEN,1074.0,805.5,both
san_ramon,86850,CPT,4156016,300,RBC ANTIBODIES SCREEN,554.0,415.5,both
san_ramon,86850,CPT,7036016,300,RBC ANTIBODIES SCREEN,39.78,29.84,both
san_ramon,85041,CPT,7255041,300,RBC AUTO,3.0,2.25,both
san_ramon,,,4509608,399,RBC AUTOLOGOUS,1200.0,900.0,both
san_ramon,,,4506023,399,RBC LEUKORED IRRAD,895.0,671.25,both
san_ramon,,,3219022,399,RBC WASHED AUTO,4938.0,3703.5,both
san_ramon,,,3309022,399,RBC WASHED AUTO,4468.0,3351.0,both
san_ramon,,,3213573,360,RBTCS DAVN LVL II EA 15 MIN,5357.0,4017.75,both
san_ramon,,,3213572,360,RBTCS DAVN LVL II INT 30 MIN,11496.0,8622.0,both
san_ramon,,,3213575,360,RBTCS DAVN LVL III EA 15 MIN,5243.0,3932.25,both
san_ramon,,,3213574,360,RBTCS DAVN LVL III INT 30 MIN,12908.0,9681.0,both
san_ramon,,,3213577,360,RBTCS DAVN LVL IV EA 15 MIN,7061.0,5295.75,both
san_ramon,,,3213576,360,RBTCS DAVN LVL IV INT 30 MIN,17407.0,13055.25,both
san_ramon,,,3213561,360,RBTCS MAKO LVL II EA 15 MIN,5357.0,4017.75,both
san_ramon,,,3213560,360,RBTCS MAKO LVL II INT 30 MIN,11496.0,8622.0,both
san_ramon,,,3213563,360,RBTCS MAKO LVL III EA 15 MIN,5243.0,3932.25,both
san_ramon,,,3213562,360,RBTCS MAKO LVL III INT 30 MIN,12908.0,9681.0,both
san_ramon,,,3213565,360,RBTCS MAKO LVL IV EA 15 MIN,7061.0,5295.75,both
san_ramon,,,3213564,360,RBTCS MAKO LVL IV INT 30 MIN,17407.0,13055.25,both
san_ramon,84238,CPT,7254451,300,RECEPT ASSAY NON-ENDOCRN/2,11.4,8.55,both
san_ramon,84238,CPT,7254452,300,RECEPT ASSAY NON-ENDOCRN/3,40.73,30.55,both
san_ramon,84238,CPT,7254453,300,RECEPT ASSAY NON-ENDOCRN/4,65.16,48.87,both
san_ramon,84238,CPT,7258443,300,RECEPT ASSAY NON-ENDOCRN/7,24.44,18.33,both
san_ramon,,,3503571,710,RECOVERY EA ADD 15 MIN,1339.0,1004.25,both
san_ramon,,,3223571,710,RECOVERY EA ADDL 15 MIN,1339.0,1004.25,both
san_ramon,,,3223570,710,RECOVERY INIT 30 MIN,4816.0,3612.0,both
san_ramon,,,3503570,710,RECOVERY INIT 30 MIN,4154.0,3115.5,both
san_ramon,,,5323992,250,REGADENOSON PER 0.1MG IJ,536.0,402.0,both
san_ramon,,,5323992,636,REGADENOSON PER 0.1MG IJ,536.0,402.0,both
san_ramon,,,4617193,360,REM ENDO VENA CAVA FILTR,12575.0,9431.25,both
san_ramon,,,4612503,360,REM PCMKR PULS GEN ONLY,31295.0,23471.25,both
san_ramon,,,4612500,360,REM PCMKR TRAN ELCT DUAL,19834.0,14875.5,both
san_ramon,,,4612515,360,REM TRANSV PM ELCTD SNGL,19834.0,14875.5,both
san_ramon,,,4610024,360,REM TUNNLD PLEURL CATH,11307.0,8480.25,both
san_ramon,,,4616263,360,REM/REPL AICD DUAL LD,126629.0,94971.75,both
san_ramon,,,4616264,360,REM/REPL AICD MULT LD,87885.0,65913.75,both
san_ramon,,,4613262,360,REM/REPL AICD SINGL LD,79979.0,59984.25,both
san_ramon,,,4613228,360,REM/REPL PM GEN DUAL LD,30263.0,22697.25,both
san_ramon,,,4613227,360,REM/REPL PM GEN SGL LD,29252.0,21939.0,both
san_ramon,,,4613229,360,REM/REPL PM MULT LDS,33792.0,25344.0,both
san_ramon,,,5324000,250,REMDESIVIR PER 1MG IJ,39.47,29.6,both
san_ramon,,,5324000,636,REMDESIVIR PER 1MG IJ,39.47,29.6,both
san_ramon,,,5327960,250,REMIFENTANIL 1MG/3ML IJ,730.0,547.5,both
san_ramon,,,6900034,360,REMOVAL OF NAIL BED,4753.0,3564.75,both
san_ramon,,,6900034,361,REMOVAL OF NAIL BED,4753.0,3564.75,both
san_ramon,,,4610008,360,REMOVAL SS DFB ELECTRODE,35663.0,26747.25,both
san_ramon,,,4617537,360,REMOVE BILI DRAIN CATH,8703.0,6527.25,both
san_ramon,74235,CPT,4904235,320,REMOVE FB W/FLUORO,2572.0,1929.0,both
san_ramon,,,6900121,360,REMOVE FOREIGN BODY COMPLEX,3417.0,2562.75,both
san_ramon,,,6900121,361,REMOVE FOREIGN BODY COMPLEX,3417.0,2562.75,both
san_ramon,,,6900032,360,REMOVE NAIL PLATE ADD-ON,789.0,591.75,both
san_ramon,,,6900032,361,REMOVE NAIL PLATE ADD-ON,789.0,591.75,both
san_ramon,,,6900033,360,REMOVE SINGLE NAIL PLATE,2193.0,1644.75,both
san_ramon,,,6900033,361,REMOVE SINGLE NAIL PLATE,2193.0,1644.75,both
san_ramon,,,4616589,360,REMV TUNL CVC WO PMP/PRT,4825.0,3618.75,both
san_ramon,,,4610389,360,REMVE RENL TUBE W/FLUORO,4263.0,3197.25,both
san_ramon,84244,CPT,7258424,300,RENIN,5.0,3.75,both
san_ramon,,,5310554,250,REPAGLINIDE 2MG TB,15.0,11.25,both
san_ramon,,,5310554,637,REPAGLINIDE 2MG TB,15.0,11.25,both
san_ramon,,,4616576,360,REPAIR CVAD W SQ PUMP,11874.0,8905.5,both
san_ramon,,,4619451,360,REPL DUODEN TUBE W/FLUOR,4282.0,3211.5,both
san_ramon,,,4619450,360,REPL GASTRO TUBE W/FLUOR,2361.0,1770.75,both
san_ramon,,,4619452,360,REPL J-TUBE W/FLUOR,4282.0,3211.5,both
san_ramon,,,4616581,360,REPLACE TUNNELED CV CATH,6140.0,4605.0,both
san_ramon,,,4610396,360,REPOS GI TUBE THRU DUODN,4064.0,3048.0,both
san_ramon,,,4614241,360,REPOSITN CV CATH W/FLURO,3652.0,2739.0,both
san_ramon,,,4613215,360,REPS TRNSV LD RT ATR/VNT,17154.0,12865.5,both
san_ramon,,,8155033,278,RESERV CLOVERLEAF TITAN,21379.0,16034.25,both
san_ramon,87633,CPT,7257633,300,RESP VIRUS 12-25 AMP PROBE,148.0,111.0,both
san_ramon,87631,CPT,4107631,300,RESP VIRUS 3-5 AMP PROBE,689.0,516.75,both
san_ramon,87807,CPT,7250025,300,RESPI SYNC VIRUS DIR OPT,20.36,15.27,both
san_ramon,85045,CPT,4105045,300,RETICULOCYTE COUNT AUTO,958.0,718.5,both
san_ramon,85045,CPT,4155045,300,RETICULOCYTE COUNT AUTO,533.0,399.75,both
san_ramon,92944,CPT,4612944,480,REVAS PERC TRANS OCC ADD,35646.0,26734.5,both
san_ramon,92941,CPT,4612941,480,REVAS PERC TRANS OCCL MI,171767.0,128825.25,both
san_ramon,92937,CPT,4612937,480,REVAS PERC TRANS SGL VES,137032.0,102774.0,both
san_ramon,92943,CPT,4612943,480,REVAS PERC TRANS TOT OCC,61697.0,46272.75,both
san_ramon,,,4610235,360,REVASC FEMPOP STNT ATHER,78496.0,58872.0,both
san_ramon,,,4610233,360,REVASC FEMPOP W/ATHER,49134.0,36850.5,both
san_ramon,,,4610231,360,REVASC FEMPOP W/STENT,26037.0,19527.75,both
san_ramon,,,4610229,360,REVASC FEMPOP W/TLA,30222.0,22666.5,both
san_ramon,,,4610223,360,REVASC ILIAC ADD ON,74234.0,55675.5,both
san_ramon,,,4610221,360,REVASC ILIAC INITIAL,31668.0,23751.0,both
san_ramon,,,4610225,360,REVASC ILIAC W/STENT,139719.0,104789.25,both
san_ramon,,,4610239,360,REVASC TIB PER ADD ON,27225.0,20418.75,both
san_ramon,,,4610241,360,REVASC TIBPER W/ATHER,51605.0,38703.75,both
san_ramon,,,4610245,360,REVASC TIBPER W/STENT,57712.0,43284.0,both
san_ramon,,,4610237,360,REVASC TIBPER W/TLA,29051.0,21788.25,both
san_ramon,84482,CPT,7254905,300,REVERSE T3,5.7,4.28,both
san_ramon,86431,CPT,7256432,300,RHEUMATOID FACTOR QUANT,3.0,2.25,both
san_ramon,,,5321354,250,RHO(D) IG IV PER100U IJ,313.0,234.75,both
san_ramon,,,5321354,636,RHO(D) IG IV PER100U IJ,313.0,234.75,both
san_ramon,,,5324010,250,RHO(D) IG PER 300MCG IJ,1521.0,1140.75,both
san_ramon,,,5324010,636,RHO(D) IG PER 300MCG IJ,1521.0,1140.75,both
san_ramon,93041,CPT,4603040,730,RHYTHM EKG,1268.0,951.0,both
san_ramon,84252,CPT,7254252,300,RIBOFLAVIN(VITAMIN B2),7.75,5.81,both
san_ramon,71111,CPT,4901111,320,RIBS BI 4V MIN W/PA CXR,3696.0,2772.0,both
san_ramon,71110,CPT,4901110,320,RIBS BILAT 3VW MIN,3019.0,2264.25,both
san_ramon,71101,CPT,4901101,320,RIBS UNI 3V MIN W/PA CXR,4467.0,3350.25,both
san_ramon,71100,CPT,4901100,320,RIBS UNILAT 2VW,2349.0,1761.75,both
san_ramon,86757,CPT,7256437,300,RICKETTSIA AB/2,8.98,6.74,both
san_ramon,86757,CPT,7256439,300,RICKETTSIA AB/3,14.66,11.0,both
san_ramon,,,5310636,250,RIFAMPIN 150MG CP,47.0,35.25,both
san_ramon,,,5310636,637,RIFAMPIN 150MG CP,47.0,35.25,both
san_ramon,,,5310637,250,RIFAMPIN 300MG CP,136.0,102.0,both
san_ramon,,,5310637,637,RIFAMPIN 300MG CP,136.0,102.0,both
san_ramon,,,5310625,250,RIFAXIMIN 200MG TB,153.0,114.75,both
san_ramon,,,5310625,637,RIFAXIMIN 200MG TB,153.0,114.75,both
san_ramon,,,5310626,250,RIFAXIMIN 550 MG TB,351.0,263.25,both
san_ramon,,,5310626,637,RIFAXIMIN 550 MG TB,351.0,263.25,both
san_ramon,99281,CPT,6100498,450,RIGHT CARE RIGHT PLACE,973.0,729.75,both
san_ramon,,,5310628,250,RILPIVIRINE 25MG TB,308.0,231.0,both
san_ramon,,,5310628,637,RILPIVIRINE 25MG TB,308.0,231.0,both
san_ramon,,,8123700,278,RING CAPSULAR TENSION,1318.0,988.5,both
san_ramon,,,5300649,250,RISPERIDONE 0.5MG TB,89.0,66.75,both
san_ramon,,,5300649,637,RISPERIDONE 0.5MG TB,89.0,66.75,both
san_ramon,,,5310651,250,RISPERIDONE 1MG TB,187.0,140.25,both
san_ramon,,,5310651,637,RISPERIDONE 1MG TB,187.0,140.25,both
san_ramon,,,5310639,250,RITONAVIR 100 MG TB,213.0,159.75,both
san_ramon,,,5310639,637,RITONAVIR 100 MG TB,213.0,159.75,both
san_ramon,,,5324007,250,RITUXIMAB PER 10MG IJ,980.0,735.0,both
san_ramon,,,5324007,636,RITUXIMAB PER 10MG IJ,980.0,735.0,both
san_ramon,,,5324002,250,RITUXIMAB-ABBS PER 10MG IJ,840.0,630.0,both
san_ramon,,,5324002,636,RITUXIMAB-ABBS PER 10MG IJ,840.0,630.0,both
san_ramon,80375,CPT,7252576,300,RIVAROXABAN,33.0,24.75,both
san_ramon,,,5310640,250,RIVAROXABAN 10MG TB,153.0,114.75,both
san_ramon,,,5310640,637,RIVAROXABAN 10MG TB,153.0,114.75,both
san_ramon,,,5310632,250,RIVAROXABAN 15MG TB,215.0,161.25,both
san_ramon,,,5310632,637,RIVAROXABAN 15MG TB,215.0,161.25,both
san_ramon,,,5310624,250,RIVAROXABAN 2.5MG TB,81.0,60.75,both
san_ramon,,,5310624,637,RIVAROXABAN 2.5MG TB,81.0,60.75,both
san_ramon,,,5310638,250,RIVAROXABAN 20MG TB,181.0,135.75,both
san_ramon,,,5310638,637,RIVAROXABAN 20MG TB,181.0,135.75,both
san_ramon,,,5310665,250,RIVASTIGMINE 1.5MG CP,76.0,57.0,both
san_ramon,,,5310665,637,RIVASTIGMINE 1.5MG CP,76.0,57.0,both
san_ramon,,,5310666,250,RIVASTIGMINE 3MG CP,114.0,85.5,both
san_ramon,,,5310666,637,RIVASTIGMINE 3MG CP,114.0,85.5,both
san_ramon,,,5338009,250,RIVASTIGMINE 4.6MG TD,168.0,126.0,both
san_ramon,,,5338009,637,RIVASTIGMINE 4.6MG TD,168.0,126.0,both
san_ramon,,,5338010,250,RIVASTIGMINE 9.5MG TD,201.0,150.75,both
san_ramon,,,5338010,637,RIVASTIGMINE 9.5MG TD,201.0,150.75,both
san_ramon,,,6909893,360,RMV IMPACTED EAR WAX UNI,521.0,390.75,both
san_ramon,,,6909893,361,RMV IMPACTED EAR WAX UNI,521.0,390.75,both
san_ramon,,,4616590,360,RMV TUNLD CVAD W SQ PORT,4989.0,3741.75,both
san_ramon,,,4610009,360,RMVL SS IMPL DFB PG ONLY,35663.0,26747.25,both
san_ramon,,,4613273,360,RMVL SUBQ CAR RHYTHM MNTR,4078.0,3058.5,both
san_ramon,,,5324025,250,ROCURONIUM10MG/1ML 5MLIJ,718.0,538.5,both
san_ramon,,,5324024,250,ROCURONIUM10MG/1ML10MLIJ,1221.0,915.75,both
san_ramon,,,5310641,250,ROFLUMILAST 500MCG TB,132.0,99.0,both
san_ramon,,,5310641,637,ROFLUMILAST 500MCG TB,132.0,99.0,both
san_ramon,,,5310675,250,ROPINIROLE 0.25MG TB,36.0,27.0,both
san_ramon,,,5310675,637,ROPINIROLE 0.25MG TB,36.0,27.0,both
san_ramon,,,5310676,250,ROPINIROLE 0.5MG TB,65.0,48.75,both
san_ramon,,,5310676,637,ROPINIROLE 0.5MG TB,65.0,48.75,both
san_ramon,,,5310677,250,ROPINIROLE 1MG TB,45.0,33.75,both
san_ramon,,,5310677,637,ROPINIROLE 1MG TB,45.0,33.75,both
san_ramon,,,5324033,250,ROPIV 0.2% PMP 500ML IJ,4106.0,3079.5,both
san_ramon,,,5324034,250,ROPIV 0.2% PMP 550ML IJ,1970.0,1477.5,both
san_ramon,,,5324065,250,ROPIV 0.2% PMP 750ML IJ,2073.0,1554.75,both
san_ramon,,,5324052,250,ROPIVACAINE PER 1MG IJ,2.0,1.5,both
san_ramon,,,5324052,636,ROPIVACAINE PER 1MG IJ,2.0,1.5,both
san_ramon,,,5324053,250,ROPIVACAINE PER1MG PMXIJ,2.0,1.5,both
san_ramon,,,5324053,636,ROPIVACAINE PER1MG PMXIJ,2.0,1.5,both
san_ramon,,,5310693,250,ROSUVASTATIN 10MG TB,97.0,72.75,both
san_ramon,,,5310693,637,ROSUVASTATIN 10MG TB,97.0,72.75,both
san_ramon,,,5310694,250,ROSUVASTATIN 20MG TB,145.0,108.75,both
san_ramon,,,5310694,637,ROSUVASTATIN 20MG TB,145.0,108.75,both
san_ramon,87425,CPT,4104252,300,ROTAVIRUS IA,400.0,300.0,both
san_ramon,87425,CPT,4154252,300,ROTAVIRUS IA,240.0,180.0,both
san_ramon,,,4616584,360,RPLC PICC NO PRT/PMP W/IMG,6128.0,4596.0,both
san_ramon,,,4616582,360,RPLC TUNNL CVAD W PORT,9008.0,6756.0,both
san_ramon,87634,CPT,7257632,300,RSV AMP PROBE,47.0,35.25,both
san_ramon,87420,CPT,4106414,300,RSV IA,386.0,289.5,both
san_ramon,87420,CPT,4156414,300,RSV IA,485.0,363.75,both
san_ramon,86762,CPT,7256762,300,RUBELLA AB/3,2.44,1.83,both
san_ramon,86765,CPT,7256715,300,RUBEOLA AB,2.85,2.14,both
san_ramon,86765,CPT,7256765,300,RUBEOLA AB/2,7.49,5.62,both
san_ramon,85613,CPT,7255613,300,RUSSL VIPR VEN TIME DIL,18.0,13.5,both
san_ramon,85613,CPT,7255615,300,RUSSL VIPR VEN TIME DIL/2,4.42,3.32,both
san_ramon,85613,CPT,7255618,300,RUSSL VIPR VEN TIME DIL/3,45.0,33.75,both
san_ramon,85613,CPT,7255620,300,RUSSL VIPR VEN TIME DIL/5,45.0,33.75,both
san_ramon,72202,CPT,4902202,320,SACROILIAC JOINTS 3 VWS,2188.0,1641.0,both
san_ramon,72220,CPT,4902220,320,SACRUM COCCYX 2 VWS,2838.0,2128.5,both
san_ramon,,,5310707,250,SACUBIT/VALSAR 24-26MGTB,141.0,105.75,both
san_ramon,,,5310707,637,SACUBIT/VALSAR 24-26MGTB,141.0,105.75,both
san_ramon,,,5310708,250,SACUBIT/VALSAR 49-51MGTB,142.0,106.5,both
san_ramon,,,5310708,637,SACUBIT/VALSAR 49-51MGTB,142.0,106.5,both
san_ramon,,,5316261,250,SALIVA SUBST 30ML LQ,147.0,110.25,both
san_ramon,,,5316261,637,SALIVA SUBST 30ML LQ,147.0,110.25,both
san_ramon,,,5326263,250,SALIVA SUBST 45ML LQ,86.0,64.5,both
san_ramon,,,5326263,637,SALIVA SUBST 45ML LQ,86.0,64.5,both
san_ramon,,,5316265,250,SALIVA SUBST MWASH 240ML,51.0,38.25,both
san_ramon,,,5316265,637,SALIVA SUBST MWASH 240ML,51.0,38.25,both
san_ramon,,,5327965,250,SARILUMAB 200MG/1.14ML SQ IJ,9172.0,6879.0,both
san_ramon,,,5327965,637,SARILUMAB 200MG/1.14ML SQ IJ,9172.0,6879.0,both
san_ramon,87426,CPT,4150009,300,SARSCOV IA ANTIGEN,136.0,102.0,both
san_ramon,87637,CPT,4100374,300,SARSCOV2/A&B/RSV AMP PRB,713.0,534.75,both
san_ramon,87636,CPT,4100373,300,SARSCOV2/FLU A&B AMP PRB,727.0,545.25,both
san_ramon,93990,CPT,5067160,921,SCAN HEMODIALYSIS ACCESS,2006.0,1504.5,both
san_ramon,73010,CPT,4903010,320,SCAPULA COMPLETE,1801.0,1350.75,both
san_ramon,,,4619185,360,SCLEROTHERAPY FLUID COLL,6801.0,5100.75,both
san_ramon,,,5337253,250,SCOPOLAMINE1.5MG72HR TD,159.0,119.25,both
san_ramon,,,5337253,637,SCOPOLAMINE1.5MG72HR TD,159.0,119.25,both
san_ramon,77063,CPT,3077063,403,SCREEN TOMO BILAT,180.0,135.0,both
san_ramon,,,8136031,278,SCREW CANN,3008.0,2256.0,both
san_ramon,,,8136069,278,SCREW CORTX,855.0,641.25,both
san_ramon,,,4013105,278,SCREW HIP BONE STRYKER CL,584.0,438.0,both
san_ramon,,,4013435,278,SCREW LOCKING NON LCKNG DJO CL,815.0,611.25,both
san_ramon,77067,CPT,3070202,403,SCRN MAMMO+CAD BILAT,913.0,684.75,both
san_ramon,,,8136005,278,SCRW BN,1800.0,1350.0,both
san_ramon,,,8136006,278,SCRW BN,386.0,289.5,both
san_ramon,,,8136030,278,SCRW CANN,1289.0,966.75,both
san_ramon,,,8136032,278,SCRW CANN F THREAD,2650.0,1987.5,both
san_ramon,,,8136050,278,SCRW COMPRESS,2983.0,2237.25,both
san_ramon,,,8136071,278,SCRW CORTICAL,1816.0,1362.0,both
san_ramon,,,8136067,278,SCRW CORTX,3014.0,2260.5,both
san_ramon,,,8136076,278,SCRW DISTRACTION,813.0,609.75,both
san_ramon,,,8136090,278,SCRW E CORTX,968.0,726.0,both
san_ramon,,,8136115,278,SCRW E SCHANZ,1316.0,987.0,both
san_ramon,,,8132806,278,SCRW HEADLESS,4458.0,3343.5,both
san_ramon,,,8136170,278,SCRW HIP CMP LAG,6059.0,4544.25,both
san_ramon,,,8136180,278,SCRW HIP LAG,3188.0,2391.0,both
san_ramon,,,8034015,278,SCRW INTERFEREN,4167.0,3125.25,both
san_ramon,,,8136201,278,SCRW LOCK MINIBUNION VARIES,1906.0,1429.5,both
san_ramon,,,4013033,278,SCRW LOCK NON-LCK STRYKER CL,475.0,356.25,both
san_ramon,,,4012943,278,SCRW LOCK NON-LCK ZIMMER CL,829.0,621.75,both
san_ramon,,,4013516,278,SCRW LOCKG/NONLCKNG TORNIER CL,544.0,408.0,both
san_ramon,,,8136196,278,SCRW LOCKING,1237.0,927.75,both
san_ramon,,,8136205,278,SCRW MINI FRAG,746.0,559.5,both
san_ramon,,,8136209,278,SCRW NON LOCK MINIBUNION VAR,1469.0,1101.75,both
san_ramon,,,8136223,278,SCRW POLYAXIAL,1757.0,1317.75,both
san_ramon,,,8136280,278,SCRW TITAN,2137.0,1602.75,both
san_ramon,85651,CPT,4105651,300,SEDIMENTN RATE-NON-AUTO,927.0,695.25,both
san_ramon,85651,CPT,4155651,300,SEDIMENTN RATE-NON-AUTO,459.0,344.25,both
san_ramon,97597,CPT,6907597,761,SEL DEB 1ST 20CM OR LESS,1926.0,1444.5,both
san_ramon,97598,CPT,6907598,761,SEL DEB EAADD UPTO 20CM,1050.0,787.5,both
san_ramon,,,5310719,250,SELEGILINE 5MG CP,206.0,154.5,both
san_ramon,,,5310719,637,SELEGILINE 5MG CP,206.0,154.5,both
san_ramon,,,5310720,250,SELEGILINE 5MG TB,206.0,154.5,both
san_ramon,,,5310720,637,SELEGILINE 5MG TB,206.0,154.5,both
san_ramon,84255,CPT,7254255,300,SELENIUM,28.51,21.38,both
san_ramon,70240,CPT,4900240,320,SELLA TURCICA,504.0,378.0,both
san_ramon,89310,CPT,4159310,300,SEMEN MOTILITY & COUNT,222.0,166.5,both
san_ramon,,,1990044,122,SEMI-PRIVATE OBSTETRICS,12709.0,9531.75,both
san_ramon,,,2500044,122,SEMI-PRIVATE OBSTETRICS,12709.0,9531.75,both
san_ramon,,,1990002,120,SEMI-PRIVATE ROOM,15454.0,11590.5,both
san_ramon,,,2010002,120,SEMI-PRIVATE ROOM,15454.0,11590.5,both
san_ramon,,,2120002,120,SEMI-PRIVATE ROOM,15454.0,11590.5,both
san_ramon,,,2150002,120,SEMI-PRIVATE ROOM,15454.0,11590.5,both
san_ramon,,,2230002,120,SEMI-PRIVATE ROOM,15454.0,11590.5,both
san_ramon,,,2320002,120,SEMI-PRIVATE ROOM,15454.0,11590.5,both
san_ramon,,,2500002,120,SEMI-PRIVATE ROOM,15454.0,11590.5,both
san_ramon,,,5310755,250,SENNA 8.6MG TB,3.0,2.25,both
san_ramon,,,5310755,637,SENNA 8.6MG TB,3.0,2.25,both
san_ramon,87181,CPT,4107198,300,SENSITIVITY ANTBDY AGAR/2,104.0,78.0,both
san_ramon,87181,CPT,4157198,300,SENSITIVITY ANTBDY AGAR/2,89.0,66.75,both
san_ramon,84260,CPT,7254260,300,SEROTONIN,12.22,9.17,both
san_ramon,81332,CPT,7259212,310,SERPINA1 COMMON VARIANTS,162.9,122.18,both
san_ramon,,,5310761,250,SERTRALINE 100MG TB,89.0,66.75,both
san_ramon,,,5310761,637,SERTRALINE 100MG TB,89.0,66.75,both
san_ramon,,,5310759,250,SERTRALINE 25MG TB,24.0,18.0,both
san_ramon,,,5310759,637,SERTRALINE 25MG TB,24.0,18.0,both
san_ramon,,,5310760,250,SERTRALINE 50MG TB,126.0,94.5,both
san_ramon,,,5310760,637,SERTRALINE 50MG TB,126.0,94.5,both
san_ramon,,,5316317,250,SEVELAMER 0.8GM PW LQ,182.0,136.5,both
san_ramon,,,5316317,637,SEVELAMER 0.8GM PW LQ,182.0,136.5,both
san_ramon,,,5316316,250,SEVELAMER 2.4GM PW LQ,233.0,174.75,both
san_ramon,,,5316316,637,SEVELAMER 2.4GM PW LQ,233.0,174.75,both
san_ramon,,,5310764,250,SEVELAMER 800MG TB,33.0,24.75,both
san_ramon,,,5310764,637,SEVELAMER 800MG TB,33.0,24.75,both
san_ramon,,,5310765,250,SEVELAMER CARB 800MG TB,92.0,69.0,both
san_ramon,,,5310765,637,SEVELAMER CARB 800MG TB,92.0,69.0,both
san_ramon,84270,CPT,7254270,300,SEX HORMONE BIND GLOBULN,8.0,6.0,both
san_ramon,,,8177028,272,SHEATH CLOTTRIEVER,3924.0,2943.0,both
san_ramon,,,8177118,272,SHEATH GUIDE,450.0,337.5,both
san_ramon,,,8041028,272,SHEATH URETERAL ACCESS,662.0,496.5,both
san_ramon,87427,CPT,4106634,300,SHIGA-TOXIN IA,140.0,105.0,both
san_ramon,87427,CPT,4156634,300,SHIGA-TOXIN IA,140.0,105.0,both
san_ramon,,,8145005,278,SHNT CAROTD BYP,1945.0,1458.75,both
san_ramon,,,8176075,278,SHNT VENTRICULR,51915.0,38936.25,both
san_ramon,73030,CPT,4903030,320,SHOULDER 2 VWS MINIMUM,3016.0,2262.0,both
san_ramon,73040,CPT,4903040,320,SHOULDER ARTHROGRAPHY,4831.0,3623.25,both
san_ramon,73020,CPT,4903020,320,SHOULDER SINGLE VIEW,2449.0,1836.75,both
san_ramon,,,8130071,274,SHRINKER BELOW KNEE,867.0,650.25,both
san_ramon,,,8178597,278,SHTH GUIDING DESTINATION,718.0,538.5,both
san_ramon,70390,CPT,4900390,320,SIALOGRAPHY,1374.0,1030.5,both
san_ramon,85660,CPT,7033052,300,SICKLING OF RBC,40.0,30.0,both
san_ramon,93278,CPT,4600400,730,SIGNAL AVERAGED EKG,4978.0,3733.5,both
san_ramon,,,5310777,250,SILDENAFIL 20MG TB,126.0,94.5,both
san_ramon,,,5310777,637,SILDENAFIL 20MG TB,126.0,94.5,both
san_ramon,,,5337282,250,SILVER NITRAT 1 STICK EA,15.0,11.25,both
san_ramon,,,5337271,250,SILVER NITRATE APPL 10PK,53.0,39.75,both
san_ramon,,,5337279,250,SILVER SULFADIA 1%20GMCR,518.0,388.5,both
san_ramon,,,5337279,637,SILVER SULFADIA 1%20GMCR,518.0,388.5,both
san_ramon,,,5337266,250,SILVER SULFADIA1%25GM CR,303.0,227.25,both
san_ramon,,,5337266,637,SILVER SULFADIA1%25GM CR,303.0,227.25,both
san_ramon,,,5337274,250,SILVER SULFADIA1%400GMCR,2998.0,2248.5,both
san_ramon,,,5337274,637,SILVER SULFADIA1%400GMCR,2998.0,2248.5,both
